,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Sharpe Ratio,Total Return,CAGR,Max Drawdown,Error,Final Capital
17,24,0.1,25,12,100,0.6167460188996652,3.673451784433382,0.12599125540850276,-0.4526287031737648,,44525.342900175616
18,24,0.1,25,25,50,0.6644947937107815,4.706732788815451,0.14343436554632438,-0.4801125257622142,,55890.9777861961
19,24,0.1,25,25,100,0.6120080164345492,3.518506106830859,0.12307331277311362,-0.4148301138746985,,43549.12947111849
20,24,0.1,30,12,50,0.6116258144352352,3.699531740850891,0.12647359247148882,-0.4825069748991451,,45564.696359344096
21,24,0.1,30,12,100,0.6170565503974879,3.468593460981746,0.12211366804064205,-0.44079344563121703,,42670.02867201474
22,24,0.1,30,25,50,0.647545577453589,4.098410982868521,0.1335583056762606,-0.459074542359548,,49535.87949255294
23,24,0.1,30,25,100,0.6434754185924233,3.7538186154933926,0.12746973002588802,-0.4037154563296983,,45810.503316036666
24,24,0.1,35,12,50,0.6053269365137741,3.3912219635257355,0.12060635015198318,-0.46248299911716845,,42703.612613741214
25,24,0.1,35,12,100,0.5822015173101432,2.8464369880141844,0.1092408253243371,-0.4256737843591854,,36654.335747890495
26,24,0.1,35,25,50,0.6280390559838689,3.579358084420465,0.12423013305338104,-0.4498464690035383,,44558.91544493473
